Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Date,Time,Payment,cogs,Rating
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,1/24/2019,20:59,Ewallet,257.16,5.1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,1/5/2019,19:48,Ewallet,552.23,7.5
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,3/30/2019,10:18,Cash,447.4,7.4
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,2/17/2019,16:27,Cash,276.27,4.2
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,3/21/2019,17:04,Ewallet,343.74,5.9
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,3/2/2019,18:14,Ewallet,266.08,6.9
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,3/27/2019,10:43,Cash,898.38,6.6
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,1/19/2019,19:30,Ewallet,456.8,5.7
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,2/19/2019,14:53,Credit card,253.95,5.3
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3/28/2019,20:14,Cash,70.56,4.2
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,1/5/2019,11:51,Credit card,657.16,7.3
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,3/26/2019,14:13,Credit card,168.5,5.3
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2/3/2019,20:13,Ewallet,53.78,4.7
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,2/6/2019,18:44,Ewallet,179.05,7.9
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,2/24/2019,14:26,Ewallet,211.44,8.9
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,2/21/2019,12:40,Ewallet,119.73,9.3
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,1/9/2019,18:43,Ewallet,65.7,4.7
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,2/25/2019,13:22,Ewallet,251.4,8.7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,1/13/2019,13:58,Cash,84.16,7.6
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,2/9/2019,11:45,Cash,395.46,5.7
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,1/6/2019,11:51,Cash,297.99,6.8
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,1/10/2019,17:16,Cash,454.41,5.4
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,2/7/2019,15:55,Cash,276.12,7.1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,1/9/2019,12:07,Cash,158.0,7.8
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,2/19/2019,15:07,Cash,887.94,8.4
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,3/18/2019,15:29,Cash,91.98,9.8
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2/5/2019,18:45,Cash,41.78,9.8
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,3/19/2019,15:23,Credit card,15.5,7.4
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,3/30/2019,20:37,Cash,290.46,6.7
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,1/26/2019,14:41,Credit card,66.66,6.4
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3/2/2019,18:18,Credit card,76.54,5.8
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,3/4/2019,15:27,Ewallet,299.7,7.2
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,1/13/2019,12:55,Credit card,243.03,9.3
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,3/25/2019,18:02,Cash,47.4,9.5
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,3/11/2019,19:44,Credit card,172.45,9.0
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,1/1/2019,11:36,Credit card,846.3,9.0
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,2/10/2019,13:51,Ewallet,258.37,6.7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,1/26/2019,15:17,Cash,609.56,5.5
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,2/11/2019,15:29,Cash,240.24,5.4
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,2/7/2019,17:59,Cash,172.26,8.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,3/6/2019,11:55,Credit card,99.84,7.0
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,3/4/2019,10:39,Cash,298.64,8.5
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,2/26/2019,15:10,Ewallet,159.6,4.9
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,3/10/2019,18:10,Credit card,25.45,5.1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,2/4/2019,20:43,Credit card,67.77,6.5
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,1/19/2019,12:46,Cash,238.36,9.8
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,1/23/2019,17:44,Cash,232.6,8.4
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,3/14/2019,14:19,Ewallet,877.32,7.4
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,1/23/2019,10:33,Cash,699.72,6.1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,1/9/2019,11:40,Cash,674.59,6.0
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,2/7/2019,19:30,Ewallet,318.55,8.5
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,2/18/2019,14:42,Ewallet,29.52,4.3
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.0,8,1/3/2019,19:08,Credit card,496.0,6.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,3/29/2019,19:12,Ewallet,823.4,4.3
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,1/28/2019,15:46,Credit card,602.96,8.4
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,3/22/2019,19:06,Credit card,282.8,4.5
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,1/24/2019,18:10,Ewallet,766.0,6.0
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,3/10/2019,20:46,Ewallet,116.06,8.8
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,2/22/2019,18:35,Ewallet,174.9,6.6
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,2/18/2019,11:40,Ewallet,60.95,5.9
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,1/29/2019,13:46,Ewallet,40.35,6.2
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,3/2/2019,17:16,Ewallet,973.8,4.4
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,2/9/2019,13:22,Cash,31.84,7.7
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,2/22/2019,15:33,Cash,65.82,4.1
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,2/18/2019,13:28,Cash,618.38,6.6
