date,store_nbr,customers
26-09-2015,8,2662
17-12-2016,12,1345
19-03-2016,43,1280
16-05-2017,31,1379
11-12-2015,17,1122
28-12-2016,1,1834
09-02-2014,46,4168
20-05-2014,32,613
02-04-2015,37,1835
09-12-2016,17,1314
03-05-2017,3,3235
10-03-2014,8,2650
15-01-2017,9,2256
12-09-2016,10,908
06-04-2016,19,1122
24-04-2017,43,1414
21-04-2015,5,1317
21-01-2015,40,1295
24-06-2015,18,1286
05-02-2013,38,1472
30-05-2017,40,1447
28-01-2013,17,1231
11-11-2016,22,673
15-09-2015,42,867
15-06-2017,13,839
19-09-2014,36,907
07-04-2015,9,2193
13-09-2014,39,1646
25-07-2015,11,2310
02-12-2015,1,1994
04-02-2017,5,1405
30-01-2014,28,890
26-03-2016,11,2504
23-11-2015,53,697
09-04-2014,6,1809
21-01-2014,8,2604
26-06-2014,19,988
25-11-2014,24,2222
12-12-2016,44,4509
20-10-2016,20,1300
25-10-2015,12,1281
25-09-2013,47,3229
16-07-2016,26,608
03-07-2013,14,1500
19-02-2017,12,1130
18-04-2017,40,1486
13-06-2016,26,458
02-03-2013,8,3185
10-07-2016,54,1197
23-09-2015,1,1844
29-09-2015,43,1224
16-05-2017,52,1866
09-03-2015,54,915
28-08-2016,54,1077
01-11-2014,14,1733
08-01-2013,33,1164
07-03-2016,43,1313
20-04-2013,48,3646
18-12-2014,2,2295
20-06-2015,32,700
06-06-2015,23,1076
08-06-2014,47,5064
04-04-2014,46,3475
15-01-2015,19,1055
28-02-2016,10,889
26-08-2015,5,1322
16-10-2016,22,814
14-10-2016,27,1405
12-02-2015,2,1816
22-04-2016,38,1421
09-08-2015,35,898
26-02-2015,33,944
07-11-2016,37,1488
01-10-2013,9,2495
05-01-2016,20,1333
12-05-2016,54,667
01-03-2014,36,1832
15-03-2015,11,2641
08-05-2013,18,1410
20-07-2017,30,693
09-08-2013,10,985
16-12-2014,16,1042
10-11-2014,11,2173
14-04-2016,40,1261
06-01-2016,6,1880
25-04-2016,48,2383
05-08-2013,49,1974
25-11-2013,31,1222
28-02-2013,12,1177
12-10-2015,40,1406
24-01-2015,46,4669
29-07-2017,28,1408
11-12-2015,39,1387
27-03-2016,1,475
10-02-2013,1,374
07-11-2013,45,2890
18-01-2017,4,1501
31-10-2014,31,1243
30-11-2013,41,1026
11-11-2015,45,2992
12-03-2017,35,657
12-01-2013,31,1262
11-07-2014,12,1069
15-06-2015,11,2107
25-05-2016,26,445
13-02-2015,49,3134
30-10-2016,42,1278
06-04-2017,13,841
09-05-2016,29,1146
08-04-2014,39,1506
12-04-2014,11,2537
11-10-2015,1,488
18-03-2017,12,1221
03-07-2015,29,817
15-08-2016,19,1140
23-03-2014,18,1347
12-05-2017,49,3668
28-05-2013,36,1070
18-08-2016,37,1306
13-01-2013,12,1166
18-04-2015,4,1683
15-10-2014,48,2471
09-11-2014,49,3107
10-04-2016,15,1029
22-02-2016,51,1492
19-12-2013,32,782
04-11-2015,30,693
11-09-2014,33,998
19-08-2013,41,830
20-06-2015,34,2714
29-05-2015,9,1789
10-05-2016,24,2148
26-02-2014,50,2297
29-11-2014,24,2526
14-09-2013,34,2903
06-06-2016,32,548
04-03-2014,9,2443
01-04-2014,31,1504
26-04-2015,14,1078
01-05-2016,27,1844
14-06-2013,10,951
21-02-2016,4,1815
21-04-2015,44,3685
16-02-2015,51,1463
10-06-2016,28,904
12-01-2016,17,1361
11-11-2016,8,2702
12-03-2013,10,1086
30-05-2015,54,1072
10-02-2016,5,1431
16-03-2014,3,3650
27-06-2015,18,1224
26-02-2013,43,1109
15-10-2014,13,861
28-08-2014,28,925
20-04-2017,8,2475
17-06-2017,52,3032
30-04-2013,47,3181
22-02-2016,21,865
13-11-2016,17,1917
07-06-2013,7,2065
11-12-2015,26,615
06-08-2014,51,1761
08-04-2015,8,2795
08-03-2017,8,2811
20-12-2013,28,1115
17-07-2016,38,1682
25-04-2013,46,2789
08-01-2015,46,3021
08-04-2017,10,960
10-12-2014,1,1972
18-10-2013,40,1039
30-01-2013,31,1058
27-06-2017,48,2198
10-07-2013,27,1161
13-05-2013,45,3164
18-10-2016,14,1273
01-09-2016,54,782
10-06-2016,6,1730
29-07-2013,32,636
25-06-2016,39,1569
26-09-2016,10,854
23-06-2017,15,1177
21-06-2014,37,1619
14-04-2013,50,3270
13-06-2016,53,1278
30-01-2015,9,1823
17-05-2014,43,1291
16-09-2014,54,847
15-03-2014,24,2377
18-12-2014,10,1173
12-01-2013,35,750
16-07-2017,24,1739
09-02-2014,48,3999
25-01-2017,9,1763
10-06-2014,18,1424
27-10-2016,43,1025
17-05-2016,49,2475
09-06-2014,15,1425
31-12-2015,4,2661
29-08-2013,31,1138
22-07-2016,13,785
05-03-2015,51,1394
08-04-2015,16,893
10-05-2015,43,1477
19-08-2013,2,1816
31-12-2016,28,2335
17-06-2017,28,1582
09-02-2016,35,759
13-04-2014,11,2768
07-03-2014,45,3476
02-10-2015,33,966
12-03-2017,15,997
11-08-2016,26,405
01-12-2016,51,1505
12-04-2015,2,2113
03-02-2017,42,1180
02-05-2015,24,2322
04-02-2017,41,1432
01-09-2014,36,1149
13-07-2016,53,1304
30-08-2014,49,3293
06-02-2016,31,1630
11-01-2014,26,781
09-01-2015,50,2452
27-06-2014,39,1317
20-12-2015,2,2436
22-07-2014,17,1240
19-06-2013,34,2080
18-07-2015,24,2367
30-05-2015,26,691
04-06-2016,33,1119
27-01-2015,8,2479
28-10-2015,38,1170
09-07-2017,2,1910
02-01-2017,5,1293
22-03-2017,48,2273
28-04-2016,30,680
21-09-2014,27,1851
28-07-2015,45,2961
29-12-2015,22,758
18-12-2013,16,965
17-03-2014,50,2248
24-08-2013,31,1392
26-04-2015,25,888
23-07-2017,21,1472
02-12-2013,33,1190
19-11-2016,42,1328
19-03-2017,28,1559
01-09-2015,35,846
29-04-2016,29,984
17-01-2016,22,702
31-05-2016,7,1728
09-07-2015,36,1059
10-09-2015,34,1982
26-12-2013,16,1085
08-05-2015,1,2087
24-09-2013,1,1780
06-12-2016,14,1346
25-07-2014,50,2590
24-04-2017,20,1310
04-04-2017,29,1411
20-07-2017,36,1042
10-06-2014,30,726
18-10-2015,1,590
08-06-2017,35,626
04-09-2013,24,2607
17-05-2015,30,722
16-09-2013,6,1693
06-07-2013,33,1344
26-10-2015,35,637
08-08-2014,2,1840
10-09-2013,10,1205
28-07-2013,28,1423
15-06-2016,21,787
23-04-2016,45,4345
06-10-2013,54,1008
15-03-2013,32,774
10-04-2017,9,2061
13-07-2013,32,797
29-12-2015,26,859
03-12-2016,40,1437
08-02-2014,25,1772
28-05-2015,2,1740
27-01-2015,41,896
10-06-2015,33,981
24-12-2013,37,2914
05-05-2016,32,592
10-10-2014,44,4984
25-01-2015,17,1527
11-11-2016,35,582
27-10-2013,19,1278
04-01-2013,11,2515
11-11-2013,24,2125
21-05-2014,30,690
13-01-2016,9,1656
02-02-2015,26,706
26-06-2013,24,2480
14-05-2014,12,1133
11-10-2015,30,581
08-02-2017,14,1159
19-06-2016,35,715
20-10-2014,11,2170
14-10-2014,39,1343
27-05-2015,50,2229
21-01-2017,42,1495
17-12-2015,32,696
21-10-2015,26,555
14-05-2016,7,1859
04-08-2015,19,1286
23-08-2014,26,711
19-12-2016,8,3774
05-09-2016,21,966
06-11-2013,50,2218
17-07-2014,38,1427
16-12-2013,40,1479
26-04-2013,47,3069
04-04-2015,5,1505
13-01-2014,1,1887
26-02-2015,13,864
05-10-2015,34,2418
23-01-2017,33,927
16-02-2013,12,1307
08-02-2016,4,1323
14-04-2015,28,1213
30-01-2015,19,1051
12-11-2016,14,1458
19-12-2015,41,1799
18-04-2013,32,660
14-12-2014,39,1852
31-10-2014,46,3161
02-06-2014,36,1156
26-02-2015,5,1271
07-01-2014,38,1380
01-02-2015,54,1262
29-09-2014,33,1144
27-08-2013,7,1768
07-03-2013,27,1084
07-07-2014,47,3872
18-10-2016,30,711
23-04-2013,3,2795
30-05-2014,9,1862
23-07-2015,28,989
25-11-2016,6,1591
30-11-2014,46,5109
04-06-2014,14,1499
15-09-2014,8,2727
12-07-2017,32,542
07-12-2015,37,1497
02-12-2014,31,1474
23-12-2014,24,4244
13-01-2015,8,2464
13-04-2013,16,1041
15-07-2014,50,2546
29-11-2015,35,771
08-03-2013,8,2895
09-07-2013,12,1253
17-01-2014,6,1707
20-03-2015,17,1156
28-07-2016,44,3403
27-03-2015,9,1753
14-03-2015,48,3915
14-10-2016,23,1080
25-06-2016,29,1105
24-01-2016,53,914
31-03-2013,19,1160
22-10-2014,36,922
25-10-2016,38,971
23-01-2015,15,1169
18-07-2013,32,690
15-11-2015,15,1092
07-04-2015,24,2288
25-01-2014,47,4503
29-04-2016,3,3211
17-04-2015,40,1394
09-07-2015,28,973
28-08-2014,9,1873
06-10-2015,19,1211
24-05-2014,35,724
12-06-2014,17,1162
26-03-2014,40,1239
21-07-2017,24,2334
16-04-2013,49,1759
20-11-2015,50,2369
08-10-2015,8,2550
31-10-2014,1,1735
06-01-2014,48,2837
06-10-2016,41,1247
23-09-2016,39,1236
29-12-2016,13,922
26-07-2015,21,3354
22-12-2014,1,2594
19-01-2013,14,2031
09-11-2016,6,1658
17-10-2016,33,834
16-06-2017,35,601
24-08-2013,1,1166
07-01-2014,39,1314
23-01-2013,44,3704
13-03-2016,32,596
15-02-2017,53,1053
01-09-2016,27,1578
28-12-2016,23,1176
25-01-2013,14,1405
10-09-2013,23,1101
16-06-2016,49,2710
05-07-2017,21,1015
27-12-2015,38,1851
13-03-2016,10,897
06-07-2015,33,1191
10-04-2016,38,1973
13-03-2016,19,1076
16-01-2014,13,853
26-04-2014,43,1241
19-08-2013,54,850
28-02-2016,54,907
06-01-2014,6,1630
03-02-2015,18,1418
19-08-2015,11,2166
08-11-2013,19,1165
01-12-2013,49,3298
25-08-2014,36,1030
02-10-2013,36,890
20-09-2015,16,911
17-01-2016,25,793
02-11-2013,40,1105
18-03-2014,31,1498
24-10-2013,45,2725
20-07-2013,39,1639
24-05-2016,11,2055
12-06-2017,31,1292
19-11-2014,39,1159
28-01-2017,23,1014
21-09-2014,34,2356
23-05-2014,9,1589
03-10-2016,41,1019
06-12-2016,3,3462
13-09-2014,1,1279
05-11-2016,5,1213
12-05-2014,49,2198
04-08-2015,35,768
26-05-2013,48,3882
27-03-2016,27,1599
28-07-2015,10,946
26-05-2015,29,992
27-09-2016,49,2396
18-09-2014,43,1156
19-11-2016,29,1268
17-08-2015,26,543
16-02-2013,25,975
03-05-2017,36,1116
07-01-2015,33,1032
12-05-2017,9,1903
11-10-2014,8,2885
24-10-2013,37,1335
18-06-2016,29,1364
19-06-2016,31,1641
15-07-2014,36,1089
27-04-2015,37,1554
23-04-2013,40,1034
06-05-2016,17,1292
29-04-2017,48,3778
16-01-2016,48,3763
17-09-2014,48,2464
23-02-2014,49,2239
10-07-2016,47,4024
06-05-2015,54,794
31-03-2017,51,1794
20-07-2013,36,1075
17-11-2014,17,1261
14-08-2013,44,3733
19-05-2015,39,1344
02-05-2016,25,627
31-08-2015,6,1715
08-02-2016,42,752
24-10-2014,39,1069
16-10-2013,48,2440
13-04-2016,47,3514
06-11-2016,46,4719
26-01-2017,15,1199
10-05-2015,41,1507
18-06-2014,33,977
31-03-2013,34,2227
28-08-2016,14,750
26-07-2014,6,1956
21-02-2017,2,1764
20-11-2014,1,1770
17-05-2013,27,1195
03-11-2016,12,1027
21-04-2013,45,4593
17-05-2017,23,1059
11-07-2013,24,2227
01-12-2016,47,3691
18-09-2013,2,1870
30-06-2014,50,2391
14-11-2013,4,1257
26-03-2014,18,1271
26-12-2014,18,1381
19-04-2014,8,2750
04-02-2016,39,1498
23-07-2013,26,679
08-11-2014,38,2286
24-02-2017,12,1148
02-09-2014,9,2423
08-09-2016,37,1382
17-05-2016,19,1058
11-08-2014,10,1087
19-01-2017,5,1156
02-07-2015,54,742
20-04-2017,33,856
10-04-2013,38,1662
21-02-2015,43,1294
16-03-2015,19,1267
20-03-2014,2,1793
12-08-2015,21,1445
26-11-2013,28,993
17-01-2013,27,1037
06-02-2016,3,3521
19-02-2015,51,1533
22-01-2015,32,573
01-08-2015,31,1835
05-05-2014,28,1033
29-10-2016,23,996
07-05-2016,40,1632
17-02-2016,13,788
29-01-2015,6,1458
25-06-2014,2,2006
17-11-2015,1,1727
02-01-2015,44,4621
03-07-2014,1,1775
01-07-2016,31,1476
03-09-2013,40,1170
10-04-2013,14,1517
28-06-2014,15,1170
22-01-2016,38,1441
15-01-2016,27,1437
04-08-2013,41,1300
06-01-2016,4,1613
06-03-2014,48,2859
10-07-2014,14,1404
11-11-2015,31,1170
25-07-2016,25,864
24-02-2015,17,1313
15-04-2017,20,1809
26-08-2014,4,1325
16-06-2014,15,1416
14-06-2015,41,1312
12-08-2016,19,1060
16-04-2013,44,3496
27-12-2014,17,1339
07-09-2015,8,2681
31-03-2016,1,1714
22-02-2016,35,705
02-05-2015,3,3730
11-01-2013,18,1221
12-05-2016,40,1245
20-07-2014,25,710
30-12-2014,38,2477
30-06-2014,13,895
05-12-2016,33,983
20-10-2016,19,1016
04-12-2013,51,1865
23-08-2013,40,1011
09-08-2016,10,882
27-09-2016,6,1513
30-12-2014,47,5614
29-08-2015,40,1422
14-11-2015,5,1277
02-01-2013,48,3397
05-02-2015,23,1021
24-09-2013,41,749
14-01-2013,34,2246
14-01-2014,14,1461
31-10-2014,9,1797
24-08-2014,25,840
31-03-2014,33,1198
28-11-2016,51,1591
19-07-2014,12,1300
21-12-2016,44,7597
27-04-2017,1,1744
01-09-2013,30,795
03-04-2013,26,850
03-01-2015,48,4306
11-07-2015,15,1369
19-12-2016,19,1383
29-05-2016,35,801
08-04-2015,47,3788
22-02-2015,20,3220
23-06-2014,51,1682
13-06-2014,15,1218
28-07-2016,35,589
03-01-2015,1,1015
15-02-2015,34,2261
02-04-2015,46,3631
18-11-2013,2,1818
23-02-2016,3,2839
23-07-2013,7,1672
19-12-2016,34,2728
27-04-2015,33,1085
28-06-2015,14,1016
04-09-2014,18,1482
12-04-2013,38,1624
03-07-2015,54,818
24-03-2016,44,3407
27-02-2014,34,2408
27-06-2013,44,3410
27-06-2014,18,1246
04-09-2016,42,1253
18-03-2016,29,975
12-02-2017,28,1618
19-04-2016,37,1566
08-05-2017,21,933
02-10-2014,53,655
20-12-2016,24,3053
27-05-2014,7,1657
20-05-2013,5,1485
10-05-2013,30,682
02-06-2016,46,2795
21-02-2013,54,815
11-01-2015,9,2462
10-11-2014,24,2283
01-06-2016,21,1014
25-06-2017,8,2665
22-03-2016,6,1643
25-06-2015,51,1458
26-11-2016,33,960
03-09-2015,15,1420
29-05-2017,6,1603
06-07-2017,12,1198
01-11-2013,41,930
16-02-2014,10,973
22-04-2014,27,1270
23-03-2017,34,2110
05-12-2014,35,549
29-08-2014,33,916
22-04-2016,13,830
08-03-2017,14,1265
20-11-2013,23,1146
28-09-2015,13,849
14-12-2014,16,1129
13-07-2017,45,3138
07-06-2014,37,1679
05-01-2016,11,2395
20-10-2013,13,994
20-04-2013,24,2621
17-05-2014,12,1280
10-03-2017,41,975
25-10-2016,37,1372
28-03-2013,28,928
16-01-2016,45,4564
08-04-2015,46,3250
10-01-2017,19,1068
02-04-2016,15,1313
01-12-2014,24,2435
21-05-2016,44,5180
20-06-2016,31,1312
30-10-2013,18,1307
21-06-2013,45,3322
31-08-2015,31,1360
06-11-2013,38,1693
12-12-2013,6,1678
07-07-2015,45,3775
06-01-2015,40,1555
11-10-2014,15,1223
17-11-2014,49,2392
09-01-2014,46,2927
15-07-2013,54,750
06-12-2014,8,2718
10-11-2016,41,900
02-12-2015,38,1537
19-08-2014,47,3581
10-07-2013,24,2411
23-03-2014,35,758
24-06-2013,27,1147
06-01-2013,6,2313
03-12-2015,28,1121
07-04-2014,35,618
03-11-2014,40,1242
26-06-2014,9,1822
19-10-2016,33,800
22-01-2016,36,1004
08-04-2015,43,1315
04-11-2016,20,1496
01-08-2013,41,827
07-10-2016,45,3506
24-08-2015,31,1329
03-07-2013,49,2069
18-04-2017,13,808
22-02-2013,25,1259
15-01-2014,26,696
06-04-2017,18,1325
26-08-2016,15,1304
17-09-2013,13,901
04-05-2014,25,754
17-04-2014,25,1498
08-02-2015,4,1669
25-08-2013,50,3038
20-01-2016,32,582
05-06-2017,9,2189
25-08-2016,49,2563
22-03-2017,11,2127
10-08-2016,8,2652
01-06-2016,34,1980
03-07-2016,22,758
25-01-2017,38,1330
27-05-2017,49,3197
18-07-2013,37,1431
13-02-2015,7,1954
04-11-2015,33,1075
10-06-2015,48,2466
19-12-2013,36,1171
19-03-2016,8,2818
18-08-2015,24,2311
24-05-2016,3,2632
30-04-2014,4,1487
15-08-2015,19,1784
20-07-2013,5,1513
20-10-2015,50,2007
08-12-2014,13,945
16-01-2016,18,1215
27-01-2015,53,640
16-06-2014,19,1335
03-07-2014,39,1418
28-04-2013,3,3604
03-12-2014,25,791
11-09-2013,39,1242
18-06-2016,16,878
03-06-2014,36,1205
24-07-2013,23,1230
28-02-2014,40,1216
25-04-2017,8,2512
04-02-2015,12,1205
04-04-2016,45,3610
29-02-2016,54,798
21-03-2015,13,1144
23-11-2015,37,1324
21-06-2013,23,1165
25-03-2016,6,1875
05-11-2016,23,980
18-09-2015,27,1405
20-12-2015,15,1163
30-11-2013,9,2514
30-10-2015,41,948
05-02-2016,2,2060
29-09-2014,1,1808
26-03-2013,14,1460
06-03-2013,41,820
23-12-2014,33,1821
20-08-2016,10,1078
25-07-2017,44,3738
04-09-2015,13,811
07-04-2016,40,1207
18-02-2013,4,1351
08-06-2015,24,2428
26-04-2013,51,1637
19-10-2016,46,2559
30-05-2013,17,1328
09-09-2015,35,578
15-08-2013,40,1075
28-01-2017,4,1605
06-11-2014,44,3724
16-07-2014,26,713
05-05-2016,14,1480
28-05-2016,37,1221
21-04-2013,1,505
28-04-2014,36,918
06-03-2015,37,1712
30-06-2016,50,1970
07-05-2015,34,2173
18-05-2014,49,3057
12-09-2016,50,2043
31-07-2015,14,1353
22-03-2015,26,619
28-01-2015,30,681
10-07-2016,6,1907
03-09-2014,1,1892
20-12-2016,8,4125
11-12-2015,30,710
08-08-2014,15,1333
15-07-2016,17,1284
03-09-2015,46,3245
12-09-2015,14,1753
13-04-2013,41,982
22-05-2014,16,810
27-10-2015,1,1749
23-12-2013,6,3329
15-05-2014,9,2012
14-09-2015,41,916
06-12-2015,4,1698
18-02-2013,32,776
13-11-2014,17,1204
22-08-2013,24,2255
26-05-2014,44,3960
07-04-2013,46,5062
15-03-2016,45,3034
10-01-2013,33,868
20-11-2016,23,1041
08-12-2016,37,1568
18-08-2015,9,2097
26-09-2015,36,1513
26-08-2016,23,980
24-03-2013,13,958
27-11-2016,5,1190
06-08-2013,4,1468
20-11-2014,2,1939
10-04-2017,51,1487
23-09-2014,36,1065
08-01-2013,2,1856
13-04-2017,33,922
27-12-2015,53,977
06-04-2017,42,966
22-09-2016,51,1341
21-09-2014,23,974
20-01-2014,18,1305
12-07-2016,31,1287
29-11-2015,34,2126
31-07-2017,29,1174
12-05-2017,30,743
20-11-2016,15,1012
05-06-2016,30,688
25-02-2015,43,1119
09-10-2013,12,1202
13-11-2015,35,633
24-03-2016,36,1244
17-06-2013,1,1786
19-01-2017,50,1909
24-12-2014,26,2184
17-03-2013,13,947
14-05-2014,15,1244
18-03-2013,43,1239
13-11-2015,37,1444
11-09-2014,26,460
24-12-2016,33,2093
05-04-2013,11,2330
11-10-2014,17,1408
12-01-2015,48,2668
25-08-2016,13,730
30-12-2016,4,2202
22-08-2015,50,3087
09-07-2017,8,2825
31-08-2015,7,1789
18-08-2014,1,1805
06-08-2016,24,2206
05-08-2016,53,1307
10-08-2015,41,1329
08-01-2013,43,1155
11-06-2015,19,1107
25-06-2016,26,568
20-01-2015,47,3309
29-10-2013,34,2151
28-09-2016,44,3973
22-08-2016,15,1437
04-04-2014,24,2571
08-08-2014,54,832
08-09-2015,40,1541
25-04-2014,4,1449
29-10-2015,48,2011
28-11-2016,30,719
15-12-2016,49,3517
10-07-2014,47,3312
10-03-2016,19,1080
17-11-2013,39,1675
23-08-2016,34,2013
04-09-2015,23,1081
21-03-2017,15,1445
15-12-2015,30,792
01-11-2015,1,369
25-06-2015,27,1262
09-07-2017,36,1227
25-04-2013,4,1382
23-05-2017,18,1417
29-11-2016,46,2597
28-06-2016,38,1046
04-12-2016,32,678
24-07-2016,27,1753
12-11-2015,17,1114
06-07-2013,30,757
24-09-2015,11,1993
03-12-2015,8,2825
20-03-2017,1,1791
14-06-2017,46,2935
21-06-2013,54,682
06-08-2015,6,1548
05-02-2017,32,625
25-06-2016,43,1118
24-06-2013,12,1219
29-04-2016,20,1316
20-02-2017,50,2180
01-11-2015,12,1010
11-02-2014,2,1782
17-05-2014,30,849
04-03-2013,5,1724
20-04-2017,42,925
15-02-2013,43,1583
12-02-2016,17,1162
18-03-2017,4,1570
05-11-2013,25,617
09-06-2013,30,731
13-02-2014,7,1874
18-05-2015,50,2353
27-03-2015,20,1254
13-11-2014,50,2070
31-07-2014,14,1439
20-01-2016,8,2866
26-08-2013,6,1741
05-03-2016,41,1182
01-12-2016,5,1243
24-08-2016,21,769
07-05-2016,45,5139
20-09-2014,33,1169
29-03-2017,35,640
17-11-2015,21,975
20-07-2014,33,1293
23-02-2015,28,943
31-01-2015,5,1624
24-10-2015,49,3323
09-08-2016,30,708
25-11-2015,48,2509
16-11-2013,2,2230
27-10-2013,15,1087
04-06-2014,23,1117
26-02-2017,4,1253
24-04-2017,19,998
13-08-2013,28,1034
05-03-2014,18,1371
12-03-2017,51,1665
31-05-2014,38,2507
23-08-2014,27,1785
17-05-2013,44,3832
21-02-2016,7,1648
27-11-2013,3,3107
23-05-2016,5,1291
19-09-2015,15,1335
16-07-2015,53,762
14-06-2013,47,3673
10-04-2016,19,1151
21-02-2013,16,874
29-12-2015,39,1725
02-01-2015,40,1278
31-07-2013,43,1100
06-04-2014,11,3165
03-06-2014,16,1013
29-07-2015,30,682
10-10-2014,41,1041
29-04-2013,24,2359
01-07-2016,5,1321
04-11-2014,19,1360
22-12-2013,16,1329
24-05-2016,50,1857
29-04-2014,9,1897
12-05-2016,21,789
12-02-2015,34,2337
26-09-2013,44,3394
17-08-2013,41,1005
09-06-2016,45,2801
14-05-2015,47,3020
16-05-2017,42,1029
23-11-2014,23,1084
16-10-2014,47,3295
05-09-2015,10,1258
03-05-2016,49,2621
28-02-2016,46,4156
05-09-2013,27,1127
23-07-2016,16,802
19-12-2015,38,2549
18-09-2015,36,1297
24-12-2013,49,5428
20-09-2016,28,1176
30-09-2013,26,779
05-08-2016,17,1269
05-02-2015,47,3548
25-02-2017,11,2522
05-11-2014,33,1166
24-10-2016,14,1167
29-07-2014,11,2158
23-11-2015,8,2716
14-06-2017,50,2269
05-11-2016,42,1186
22-10-2013,7,1616
29-03-2013,18,1032
01-07-2014,39,1492
06-02-2017,9,2048
24-09-2013,8,2551
20-12-2014,11,3049
30-03-2014,31,1324
25-07-2016,2,1747
02-09-2016,5,1360
26-04-2016,28,1197
20-02-2014,36,895
01-07-2015,19,1343
18-09-2016,38,1607
15-04-2017,9,2155
31-07-2013,51,1792
05-09-2013,45,3151
18-10-2013,18,1200
25-05-2017,35,629
27-06-2017,34,1835
19-12-2016,40,1668
08-04-2016,10,759
23-02-2013,32,908
17-04-2014,34,3016
02-07-2014,35,588
03-06-2014,49,2262
02-03-2014,24,1492
10-03-2013,51,1627
16-10-2016,28,1530
25-08-2015,5,1246
19-04-2013,27,1103
19-02-2017,17,1759
12-05-2014,41,966
17-03-2014,30,697
22-06-2015,44,3970
01-06-2015,31,1508
30-12-2015,11,2850
07-11-2015,1,1281
10-07-2014,36,947
01-07-2015,43,1350
19-12-2013,9,2895
11-10-2013,10,870
01-03-2015,27,2075
19-06-2016,18,1154
27-02-2015,19,1132
23-09-2015,5,1335
15-03-2014,9,2307
25-07-2017,32,497
06-03-2016,45,4512
04-04-2017,24,2148
26-12-2014,41,1566
02-12-2016,11,2265
28-06-2015,20,2296
12-10-2015,44,3662
27-01-2017,27,1581
24-12-2016,9,4624
10-04-2015,25,1280
06-03-2017,27,1344
17-08-2014,47,4472
19-06-2015,44,4585
01-09-2014,38,1742
22-04-2017,45,4600
09-03-2014,6,2333
19-03-2016,2,2030
30-03-2014,8,2805
27-05-2015,2,1922
01-04-2016,47,3991
02-07-2015,39,1427
09-03-2014,24,1848
24-07-2017,1,1807
22-03-2017,51,1546
30-04-2014,30,641
14-05-2013,5,1406
25-10-2015,38,1836
02-11-2016,41,1295
28-07-2014,4,1423
04-09-2014,2,1874
24-04-2017,16,611
04-10-2013,27,1257
19-11-2013,30,728
26-04-2013,26,729
30-10-2014,24,2200
24-12-2016,11,4541
07-05-2017,46,4886
08-08-2016,4,1319
17-06-2017,10,1138
26-04-2017,40,1374
28-08-2015,38,1527
02-03-2016,38,1640
16-07-2017,34,2120
07-06-2016,24,2098
09-07-2014,8,2751
26-07-2016,1,1615
05-06-2013,39,1315
17-08-2016,41,1123
04-09-2015,3,3279
22-11-2013,37,1534
28-01-2017,54,895
24-04-2013,12,1219
30-07-2014,46,3052
02-03-2014,9,2115
20-05-2013,39,1251
09-06-2013,5,1598
04-03-2017,14,1669
27-04-2015,34,2223
02-03-2014,13,834
04-04-2013,8,2587
30-06-2015,41,921
07-02-2013,12,1143
30-09-2013,35,631
17-04-2015,14,1216
10-03-2016,7,1721
25-06-2015,54,648
20-07-2013,18,1238
27-03-2014,5,1329
11-12-2015,33,874
05-03-2017,22,779
14-11-2016,37,1436
10-07-2016,10,824
24-08-2013,35,596
26-05-2014,1,1807
28-01-2015,32,535
21-04-2014,2,1986
10-10-2013,43,1188
05-05-2017,39,1279
14-10-2015,26,463
24-08-2015,30,693
23-09-2013,54,821
09-01-2013,25,755
10-12-2016,40,1322
09-08-2016,18,1229
02-05-2015,26,581
26-07-2016,38,1314
23-12-2015,16,1223
30-09-2016,44,4238
23-06-2017,6,1713
31-07-2014,41,887
30-10-2015,44,4327
26-03-2016,6,1957
24-04-2015,9,1690
03-05-2013,1,1847
16-02-2017,22,565
09-11-2015,21,1044
25-09-2016,16,796
27-01-2014,6,1634
17-01-2017,32,642
19-11-2015,25,610
22-06-2014,27,1969
27-05-2016,38,1696
15-07-2017,7,1801
29-09-2013,17,1462
27-12-2015,13,894
19-11-2014,41,887
21-09-2013,17,1371
20-06-2016,4,1294
01-06-2014,1,512
28-03-2015,33,1141
06-03-2013,9,2100
06-10-2013,47,5053
21-04-2013,2,1769
19-09-2015,11,2456
21-07-2015,46,2956
03-04-2014,41,935
21-06-2014,31,1481
10-10-2016,7,1792
30-09-2016,26,564
05-04-2015,36,1206
02-04-2015,50,2862
11-03-2013,2,1805
13-01-2016,45,3078
29-06-2016,22,656
18-11-2016,45,3623
02-08-2016,16,790
05-01-2017,14,1368
25-02-2013,34,2422
13-12-2016,43,1273
11-12-2016,28,1601
19-09-2015,46,4252
21-03-2016,14,1307
21-05-2016,46,4087
12-07-2016,54,744
02-08-2013,16,997
17-05-2016,15,1384
29-06-2014,36,1119
11-03-2016,43,1279
30-03-2017,28,1072
21-04-2015,18,1421
22-12-2013,47,6625
16-04-2013,12,1168
11-07-2014,3,3138
25-10-2013,11,1996
16-01-2017,14,1356
08-12-2015,39,1368
05-04-2014,46,5140
10-09-2013,24,2213
15-02-2015,36,1682
29-03-2014,9,2415
07-03-2017,8,2607
17-07-2016,31,1589
20-07-2013,14,1900
04-04-2013,18,1403
20-10-2014,53,641
02-06-2014,16,1027
11-02-2014,28,1048
12-09-2014,27,1193
10-02-2016,12,1192
09-03-2016,25,916
20-01-2017,21,859
28-12-2014,1,398
17-03-2017,17,1315
